cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation,neighbortype,exactmass,canonicalsmiles,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt
13617742,94,2,181.110278721,CC12CC3CC(C1)(CC(C3)(C2)N=[N+]=[N-])C,181.110278721,0,1,0,2,0,2,0,0,0
13617743,94,2,168.115029749,CC12CC3(CC(C1)(CC(C2)(C3)N=[N+]=[N-])C)C,168.115029749,0,1,0,2,0,2,0,0,0
13620132,98,2,172.10635677,CC12CC3CC(C1)CC(C3)(C2)N=[N+]=[N-],172.10635677,0,1,0,0,0,0,0,0,0
13734295,88,2,162.104465066,C1C2CC3CC1CC(C2)(C3)N=[N+]=[N-],162.104465066,0,1,0,0,0,0,0,0,0
13950370,92,2,180.115029749,C1C2CC3CC1CC(C2)C3N=[N+]=[N-],180.115029749,0,1,0,0,0,0,0,0,0
14069630,87,2,192.151415257,COC(C12CC3CC(C1)CC(C3)C2)(F)F,192.151415257,0,1,0,1,0,1,0,0,0
14147091,87,2,192.151415257,CC12CC3(CC(C1)(CC(C2)(C3)O)C)C,192.151415257,0,1,0,2,0,2,0,0,0
15517498,89,2,180.115029749,C1C2CC3(CC1CC(C2)(C3)F)C(=O)N,180.115029749,0,1,0,2,0,2,0,0,0
15891558,85,2,256.04628,C1C2CC3(CC1CC(C2)(C3)Cl)N,256.04628,0,1,0,0,0,0,0,0,0
17821313,86,2,194.130679813,C1C2CC3(CC1CC(C2)(C3)F)NC(=O)N,194.130679813,0,1,0,0,0,0,0,0,0
18410459,90,2,192.126263138,C1C2CC3CC1CC(C2)C(=O)C3=[N+]=[N-],192.126263138,0,1,0,2,0,2,0,0,0
18463137,80,2,224.14124450,C1CC2CC1C3C2=C(C3(F)F)F,224.14124450,0,1,0,4,0,4,0,0,0
19599836,88,2,139.136099547,C1C2CC3CC1CC4(C2)C3OC(=O)C4,139.136099547,0,1,0,0,0,0,0,0,0
20331657,84,2,207.10817072,C1C2CC3CC1CC4(C2)C3CC(=O)O4,207.10817072,0,1,0,0,0,0,0,0,0
20340483,88,2,180.162648646,C[N+](C)(C12CC3CC(C1)CC(C3)C2)[O-],180.162648646,0,1,0,3,0,3,0,0,0
20574223,96,2,188.10127139,C1C2C3CC4(CC2C5CC1(CC3C5C4)N)N,188.10127139,0,1,0,2,0,2,0,0,0
21634595,81,2,211.137242360,C1C=CC2CC1CC(C2)N,211.137242360,0,1,0,2,0,2,0,0,0
21634596,96,2,168.131428704,C1C2CC3CC1CC(C2)(C3)SC(=N)N,168.131428704,0,1,0,2,0,2,0,0,0
